time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,open_supp_intern,open_apprentice,open_trainee,open_wbp
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,White - White British,7,1,0,8
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Female,6,2,0,8
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Male,11,0,0,11
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - other placement settings,6,0,0,6
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - total,6,0,0,6
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,FE - general FE and tertiary colleges,11,0,0,11
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,FE - specialist post-16 institutions,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,FE - total,11,2,0,13
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,FE - UKRLP provider,0,2,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Placement not recorded,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 16,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 17,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 18,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 19,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 20,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 21,5,0,0,5
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 22,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 23,2,1,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,age 24,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Young persons age,Age unknown,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,All work based placements,All work based placements,1,11,0,12
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Asian - Any other Asian background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Asian - Indian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Asian - Pakistani,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Black - Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Mixed - White and Black Caribbean,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,Unclassified,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity,White - White British,1,9,0,10
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Female,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Male,1,10,0,11
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,AP/PRU - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - online provider,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,FE - general FE and tertiary colleges,1,9,0,10
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,FE - specialist post-16 institutions,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,FE - total,1,11,0,12
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,FE - UKRLP provider,0,2,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Type of placement,Special - LA maintained,0,0,0,0
