time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,max_age,needs_met,he,employ,transfer,no_engage,moved_outside_eng,deceased,not_rec,other,total_ceased
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,Mixed - Any other Mixed background,2,1,1,0,5,2,0,0,0,0,11
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,Mixed - White and Black African,1,0,0,0,2,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,Mixed - White and Black Caribbean,0,2,0,1,5,7,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,Unclassified,0,0,1,0,4,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,White - Any other White background,1,1,0,0,8,0,1,0,0,0,11
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,White - Irish,1,0,0,0,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Ethnicity,White - White British,6,11,4,0,19,18,2,0,0,0,60
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Sex,Female,8,9,4,0,22,11,2,0,0,0,56
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Sex,Male,28,11,7,4,62,44,7,2,0,0,165
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,AP/PRU - free school,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,AP/PRU - total,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - elective home education,0,0,0,0,1,1,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - NEET,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),15,2,4,4,3,37,0,0,0,0,65
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,1,0,1,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - other arrangements by LA,2,17,0,0,2,8,0,0,0,0,29
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Educated elsewhere - total,17,19,4,4,8,46,1,0,0,0,99
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,FE - general FE and tertiary colleges,16,0,4,0,4,5,0,0,0,0,29
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,FE - specialist post-16 institutions,3,0,0,0,0,1,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,FE - total,19,0,4,0,5,6,0,0,0,0,34
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,FE - UKRLP provider,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Mainstream - academy,0,0,1,0,17,2,0,0,0,0,20
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Mainstream - free school,0,0,0,0,2,0,1,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Mainstream - independent,0,0,1,0,2,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Mainstream - LA maintained,0,1,1,0,26,0,4,0,0,0,32
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Mainstream - total,0,1,3,0,47,2,5,0,0,0,58
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Non-maintained early years,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Special - Academy/free schools,0,0,0,0,5,0,1,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Special - LA maintained,0,0,0,0,17,1,2,2,0,0,22
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Type of placement,Special - total,0,0,0,0,22,1,3,2,0,0,28
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,1 year,0,1,0,0,10,1,2,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,10 years,2,2,0,1,1,2,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,11 years,3,1,0,0,2,2,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,12 years and over,25,3,2,0,6,20,0,0,0,0,56
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,2 years,0,1,2,0,8,0,1,0,0,0,12
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,3 years,0,3,1,1,6,5,0,0,0,0,16
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,4 years,0,2,2,0,5,3,1,0,0,0,13
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,5 years,3,4,2,0,3,5,0,1,0,0,18
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,6 years,2,1,1,1,4,4,0,0,0,0,13
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,7 years,0,1,1,0,2,4,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,8 years,1,1,0,1,3,7,1,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,9 years,0,0,0,0,3,2,0,1,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Years plan held,Under a year,0,0,0,0,31,0,4,0,0,0,35
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 10,0,1,0,0,11,0,0,2,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 11,0,0,0,0,2,0,1,1,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 12,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 13,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 14,0,0,0,0,8,0,1,0,0,1,10
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 15,0,0,0,0,5,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 16,0,1,0,0,4,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 17,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 18,0,1,6,3,7,2,1,0,0,0,20
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 19,0,1,14,3,5,8,0,1,0,0,32
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 20 and over,23,9,34,26,17,71,1,0,0,0,181
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 3,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 4,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 5,0,0,0,0,6,0,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 6,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 7,0,0,0,0,4,0,2,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 8,0,0,0,0,6,0,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age plan ceased,age 9,0,0,0,0,7,0,1,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,All ceased EHC plans,All ceased EHC plans,23,13,54,32,98,81,7,4,0,1,313
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Any other ethnic group,1,0,1,0,5,1,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0,1,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Asian - Bangladeshi,15,5,33,15,24,35,0,2,0,0,129
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Asian - Chinese,0,0,1,0,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Asian - Indian,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Asian - Pakistani,0,0,1,1,1,2,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Black - Any other Black background,0,0,1,0,3,1,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Black - Black African,0,0,5,0,8,5,1,0,0,1,20
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Black - Black Caribbean,0,1,0,0,3,2,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Mixed - Any other Mixed background,0,0,1,1,5,0,2,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Mixed - White and Asian,0,0,0,0,0,1,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Mixed - White and Black African,0,0,0,0,0,1,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Mixed - White and Black Caribbean,0,1,1,3,0,1,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,Unclassified,2,6,7,4,23,9,2,2,0,0,55
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,White - Any other White background,1,0,1,0,6,1,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Ethnicity,White - White British,4,0,2,8,18,22,1,0,0,0,55
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Sex,Female,7,7,14,5,29,30,1,2,0,1,96
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Sex,Male,16,6,40,27,69,51,6,2,0,0,217
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,AP/PRU - LA maintained,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,AP/PRU - total,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - elective home education,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - NEET,7,1,0,8,16,31,0,0,0,0,63
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,46,13,1,2,1,0,0,0,63
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - other arrangements by LA,1,2,0,0,3,10,0,0,0,0,16
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - other placement settings,0,1,1,0,0,0,1,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Educated elsewhere - total,8,4,47,21,21,43,2,0,0,0,146
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,FE - general FE and tertiary colleges,12,4,4,3,6,23,1,1,0,0,54
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,FE - specialist post-16 institutions,0,1,0,1,1,1,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,FE - total,14,6,4,9,10,31,1,1,0,0,76
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,FE - UKRLP provider,2,1,0,5,3,7,0,0,0,0,18
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Mainstream - academy,0,0,0,0,10,1,0,0,0,0,11
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Mainstream - free school,0,0,0,0,5,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Mainstream - independent,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Mainstream - LA maintained,0,2,3,0,31,0,4,0,0,0,40
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Mainstream - total,0,2,3,0,49,1,4,0,0,0,59
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Non-maintained early years,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Special - Academy/free schools,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Special - independent,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Special - LA maintained,1,1,0,2,11,5,0,3,0,1,24
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Special - non-maintained,0,0,0,0,0,1,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Type of placement,Special - total,1,1,0,2,16,6,0,3,0,1,30
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,1 year,1,1,3,0,15,0,1,0,0,0,21
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,2 years,0,2,0,0,5,2,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,3 years,0,0,0,0,8,2,0,0,0,0,10
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,4 years,2,0,2,1,6,2,1,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,5 years,2,1,11,3,13,12,0,0,0,0,42
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,6 years,3,4,10,7,12,20,3,1,0,0,60
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,7 years,3,2,9,11,10,13,1,2,0,0,51
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,8 years,9,0,19,10,9,23,0,1,0,0,71
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,9 years,3,3,0,0,1,7,0,0,0,1,15
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Years plan held,Under a year,0,0,0,0,19,0,1,0,0,0,20
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age plan ceased,age 10,0,0,0,0,8,0,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age plan ceased,age 11,0,1,0,0,4,0,1,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age plan ceased,age 12,0,0,0,0,9,0,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age plan ceased,age 13,0,0,0,0,5,0,0,0,0,0,5
