time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,ehc_plans,number_asd,number_hi,number_mld,number_msi,number_oth,number_pd,number_pmld,number_semh,number_slcn,number_sld,number_spld,number_vi,number_need_unknown,asd_pc,hi_pc,mld_pc,msi_pc,oth_pc,pd_pc,pmld_pc,semh_pc,slcn_pc,sld_pc,spld_pc,vi_pc,unknown_pc
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Asian - Any other Asian background,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Asian - Bangladeshi,7,4,0,0,0,0,0,0,0,0,0,0,0,3,57.1,0,0,0,0,0,0,0,0,0,0,0,42.9
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Asian - Chinese,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Asian - Indian,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Asian - Pakistani,3,2,0,0,0,0,0,0,0,1,0,0,0,0,66.7,0,0,0,0,0,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Black - Any other Black background,8,4,0,0,0,0,0,0,0,3,0,0,0,1,50,0,0,0,0,0,0,0,37.5,0,0,0,12.5
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Black - Black African,8,3,0,0,0,0,0,0,1,2,0,0,0,2,37.5,0,0,0,0,0,0,12.5,25,0,0,0,25
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Black - Black Caribbean,6,1,0,0,0,0,0,0,3,1,0,1,0,0,16.7,0,0,0,0,0,0,50,16.7,0,16.7,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Mixed - Any other Mixed background,10,4,0,0,0,0,0,0,3,3,0,0,0,0,40,0,0,0,0,0,0,30,30,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Mixed - White and Asian,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,Unclassified,77,29,2,0,0,0,0,2,6,25,0,4,0,9,37.7,2.6,0,0,0,0,2.6,7.8,32.5,0,5.2,0,11.7
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,White - Any other White background,4,1,0,0,0,0,0,0,1,1,0,0,0,1,25,0,0,0,0,0,0,25,25,0,0,0,25
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Ethnicity,White - White British,12,5,0,0,0,0,0,0,5,1,0,0,0,1,41.7,0,0,0,0,0,0,41.7,8.3,0,0,0,8.3
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Sex,Female,39,11,0,0,0,0,0,1,7,11,0,4,0,5,28.2,0,0,0,0,0,2.6,17.9,28.2,0,10.3,0,12.8
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Sex,Male,110,49,2,0,0,0,0,1,14,31,0,1,0,12,44.5,1.8,0,0,0,0,0.9,12.7,28.2,0,0.9,0,10.9
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,AP/PRU - academy,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,50
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,AP/PRU - total,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,50
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Educated elsewhere - elective home education,3,1,0,0,0,0,0,0,0,2,0,0,0,0,33.3,0,0,0,0,0,0,0,66.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Educated elsewhere - NEET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Educated elsewhere - other arrangements by LA,4,2,0,0,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Educated elsewhere - total,8,4,0,0,0,0,0,0,2,2,0,0,0,0,50,0,0,0,0,0,0,25,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,FE - general FE and tertiary colleges,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,FE - total,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - academy,27,10,2,0,0,0,0,0,5,7,0,2,0,1,37,7.4,0,0,0,0,0,18.5,25.9,0,7.4,0,3.7
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - academy (resourced provision),5,3,0,0,0,0,0,0,0,2,0,0,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - free school,10,5,0,0,0,0,0,0,1,2,0,0,0,2,50,0,0,0,0,0,0,10,20,0,0,0,20
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - independent,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,33.3,0,33.3,0,33.3
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - LA maintained,70,32,0,0,0,0,0,2,6,21,0,1,0,8,45.7,0,0,0,0,0,2.9,8.6,30,0,1.4,0,11.4
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - LA maintained (resourced provision),5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Mainstream - total,120,50,2,0,0,0,0,2,13,37,0,4,0,12,41.7,1.7,0,0,0,0,1.7,10.8,30.8,0,3.3,0,10
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Non-maintained early years,6,2,0,0,0,0,0,0,0,0,0,0,0,4,33.3,0,0,0,0,0,0,0,0,0,0,0,66.7
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Placement not recorded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Special - independent,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Special - LA maintained,7,3,0,0,0,0,0,0,1,3,0,0,0,0,42.9,0,0,0,0,0,0,14.3,42.9,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Special - non-maintained,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Type of placement,Special - total,9,4,0,0,0,0,0,0,1,3,0,1,0,0,44.4,0,0,0,0,0,0,11.1,33.3,0,11.1,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 10,15,4,0,2,0,0,0,0,7,2,0,0,0,0,26.7,0,13.3,0,0,0,0,46.7,13.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 11,12,1,0,2,0,3,0,0,3,3,0,0,0,0,8.3,0,16.7,0,25,0,0,25,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 12,6,3,0,1,0,0,0,0,1,1,0,0,0,0,50,0,16.7,0,0,0,0,16.7,16.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 13,13,3,0,0,0,0,0,0,6,3,0,0,1,0,23.1,0,0,0,0,0,0,46.2,23.1,0,0,7.7,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 14,13,2,0,1,0,2,0,0,7,1,0,0,0,0,15.4,0,7.7,0,15.4,0,0,53.8,7.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 15,9,2,0,0,0,1,0,0,6,0,0,0,0,0,22.2,0,0,0,11.1,0,0,66.7,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 16,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,83.3,16.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 2 and under,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 3,11,4,0,0,0,1,1,0,0,4,0,0,1,0,36.4,0,0,0,9.1,9.1,0,0,36.4,0,0,9.1,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 4,33,15,0,2,0,1,0,0,3,10,1,0,1,0,45.5,0,6.1,0,3,0,0,9.1,30.3,3,0,3,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 5,24,7,0,1,0,1,0,1,5,8,0,0,0,1,29.2,0,4.2,0,4.2,0,4.2,20.8,33.3,0,0,0,4.2
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 6,21,13,1,3,0,0,0,0,0,4,0,0,0,0,61.9,4.8,14.3,0,0,0,0,0,19,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 7,16,6,1,1,0,0,0,0,4,3,0,0,0,1,37.5,6.3,6.3,0,0,0,0,25,18.8,0,0,0,6.3
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 8,7,2,0,0,0,1,0,0,1,3,0,0,0,0,28.6,0,0,0,14.3,0,0,14.3,42.9,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Age when plan started,age 9,14,4,0,3,0,1,1,0,2,2,0,0,1,0,28.6,0,21.4,0,7.1,7.1,0,14.3,14.3,0,0,7.1,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,All EHC plans,All EHC plans,204,67,3,16,0,11,2,1,51,46,1,0,4,2,32.8,1.5,7.8,0,5.4,1,0.5,25,22.5,0.5,0,2,1
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Any other ethnic group,11,2,0,2,0,0,1,0,2,4,0,0,0,0,18.2,0,18.2,0,0,9.1,0,18.2,36.4,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Asian - Any other Asian background,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Asian - Chinese,2,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Asian - Indian,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Asian - Pakistani,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Black - Any other Black background,32,13,1,3,0,1,0,0,4,10,0,0,0,0,40.6,3.1,9.4,0,3.1,0,0,12.5,31.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Black - Black African,12,5,0,1,0,1,0,0,1,4,0,0,0,0,41.7,0,8.3,0,8.3,0,0,8.3,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Black - Black Caribbean,9,3,0,0,0,2,0,0,3,1,0,0,0,0,33.3,0,0,0,22.2,0,0,33.3,11.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Mixed - Any other Mixed background,13,3,0,1,0,1,0,0,4,3,0,0,1,0,23.1,0,7.7,0,7.7,0,0,30.8,23.1,0,0,7.7,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Mixed - White and Asian,4,3,0,0,0,0,0,0,1,0,0,0,0,0,75,0,0,0,0,0,0,25,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Mixed - White and Black African,3,1,0,0,0,0,0,0,1,1,0,0,0,0,33.3,0,0,0,0,0,0,33.3,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Mixed - White and Black Caribbean,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,Unclassified,26,6,2,4,0,0,0,0,7,6,0,0,1,0,23.1,7.7,15.4,0,0,0,0,26.9,23.1,0,0,3.8,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,White - Any other White background,37,10,0,2,0,3,1,1,6,9,1,0,2,2,27,0,5.4,0,8.1,2.7,2.7,16.2,24.3,2.7,0,5.4,5.4
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,White - Irish,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Ethnicity,White - White British,48,17,0,2,0,3,0,0,21,5,0,0,0,0,35.4,0,4.2,0,6.3,0,0,43.8,10.4,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Sex,Female,77,20,1,9,0,5,1,0,22,15,1,0,1,2,26,1.3,11.7,0,6.5,1.3,0,28.6,19.5,1.3,0,1.3,2.6
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Sex,Male,127,47,2,7,0,6,1,1,29,31,0,0,3,0,37,1.6,5.5,0,4.7,0.8,0.8,22.8,24.4,0,0,2.4,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,AP/PRU - LA maintained,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,AP/PRU - total,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - elective home education,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - NEET,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - not in education or training (compulsory school age),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - not in education or training (other),4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,75,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - other arrangements by LA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Educated elsewhere - total,11,1,1,0,0,0,0,0,5,4,0,0,0,0,9.1,9.1,0,0,0,0,0,45.5,36.4,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,FE - general FE and tertiary colleges,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,FE - total,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Mainstream - academy,32,8,0,7,0,1,0,0,10,4,0,0,2,0,25,0,21.9,0,3.1,0,0,31.3,12.5,0,0,6.3,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Mainstream - free school,4,1,0,1,0,1,0,0,0,1,0,0,0,0,25,0,25,0,25,0,0,0,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Mainstream - independent,13,2,1,5,0,0,1,0,3,1,0,0,0,0,15.4,7.7,38.5,0,0,7.7,0,23.1,7.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Mainstream - LA maintained,122,49,0,2,0,8,1,1,23,34,1,0,2,1,40.2,0,1.6,0,6.6,0.8,0.8,18.9,27.9,0.8,0,1.6,0.8
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Mainstream - total,171,60,1,15,0,10,2,1,36,40,1,0,4,1,35.1,0.6,8.8,0,5.8,1.2,0.6,21.1,23.4,0.6,0,2.3,0.6
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Non-maintained early years,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Placement not recorded,8,2,1,0,0,0,0,0,4,0,0,0,0,1,25,12.5,0,0,0,0,0,50,0,0,0,0,12.5
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Special - Academy/free schools,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Special - independent,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Special - LA maintained,6,2,0,0,0,1,0,0,2,1,0,0,0,0,33.3,0,0,0,16.7,0,0,33.3,16.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Type of placement,Special - total,9,3,0,1,0,1,0,0,3,1,0,0,0,0,33.3,0,11.1,0,11.1,0,0,33.3,11.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 10,30,15,2,1,0,0,0,0,1,1,0,2,0,8,50,6.7,3.3,0,0,0,0,3.3,3.3,0,6.7,0,26.7
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 11,22,8,0,2,0,0,0,1,1,4,0,0,1,5,36.4,0,9.1,0,0,0,4.5,4.5,18.2,0,0,4.5,22.7
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 12,9,4,0,0,0,0,0,0,2,1,0,0,0,2,44.4,0,0,0,0,0,0,22.2,11.1,0,0,0,22.2
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 13,8,1,0,1,0,0,0,0,3,2,0,0,0,1,12.5,0,12.5,0,0,0,0,37.5,25,0,0,0,12.5
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 14,6,1,2,0,0,0,0,0,0,0,1,0,0,2,16.7,33.3,0,0,0,0,0,0,0,16.7,0,0,33.3
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 15,10,1,0,0,0,0,0,1,5,1,0,1,0,1,10,0,0,0,0,0,10,50,10,0,10,0,10
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 16,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 3,10,1,0,1,0,0,0,1,0,4,1,0,0,2,10,0,10,0,0,0,10,0,40,10,0,0,20
202425,Calendar year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Age when plan started,age 4,70,18,2,3,0,0,0,4,1,25,1,0,0,16,25.7,2.9,4.3,0,0,0,5.7,1.4,35.7,1.4,0,0,22.9
